id,age,sfr,metallicity
23232,9.60011,0.000383,0.2
23234,7.60009,91.37,0.2
23235,9.74009,0,0.2
23247,9.6801,0.04803,1
23248,8.40013,32.67,1
23255,8.35016,281.1,1
23257,8.70012,9.802,1
23260,8.80014,8.599,0.2
23262,9.81016,0.005265,0.2
23270,9.40014,3.365,0.2
23271,7.00009,17580,1
23278,8.75008,4.47,1
23285,7.80013,35.72,0.2
23291,9.65014,3.099,2.5
23292,8.35016,9.002,1
23293,9.05011,13.59,1
23300,8.95014,10.43,0.2
23301,9.50008,3.067,1
23302,7.10012,666.6,0.2
23303,8.30005,64.32,0.2
23317,7.05008,659,0.2
23320,7.20012,510.7,1
23324,9.81016,0,1
23332,8.80014,6.678,0.02
23339,9.40014,21.26,1
23344,7.00009,26.08,0.2
23350,9.44008,0.3962,1
23368,9.11003,6.203,0.2
23378,9.65014,0.07251,0.2
23389,8.20013,20.95,0.2
23392,7.30004,296.8,0.2
23395,8.85008,34.66,0.2
23400,9.06006,16.34,2.5
23407,7.40011,9035,0.02
23422,7.60009,215.7,1
23424,9.26019,0.4303,0.2
23441,9.25005,9.81,0.2
23452,7.00009,58.96,0.02
23457,7.60009,475.3,0.2
23460,9.30006,0.04058,2.5
23478,8.95014,49.94,1
23480,7.50006,101.7,0.2
23482,9.38015,0.1342,1
23491,8.95014,11.02,0.2
23508,9.28001,0.6684,0.2
23509,9.51013,0.0036,0.2
23512,9.50008,2.463,0.2
23515,9.00011,0.000818,0.02
23516,9.00011,14.73,0.2
23517,8.30005,26.96,0.2
23518,8.6001,17.63,1
23536,9.30006,17.18,0.2
23540,9.95015,0,0.2
23542,9.06006,4.996,2.5
23554,8.85008,22.97,0.2
23557,9.20015,7.601,1
23563,9.25005,5.121,0.2
23564,9.35017,13.36,1
23566,9.00011,7.349,1
23567,8.40013,12.01,0.02
23581,9.35017,42.54,1
23582,9.10014,10.49,1
23583,9.15998,0.008468,2.5
23585,8.45005,17.12,0.2
23586,9.06006,13.99,2.5
23589,8.80014,7.235,1
23595,8.35016,42.28,1
23599,9.60011,0.1947,1
23605,9.21017,1.687,1
23607,9.15998,42.51,2.5
23609,8.80014,2.144,1
23613,8.80014,21.57,1
23632,7.00009,77.09,1
23633,8.70012,11.38,0.2
23635,8.9001,13.42,1
23639,8.40013,26.4,1
23651,8.9001,9.126,1
23664,9.21017,15.73,2.5
23667,9.15998,0.007737,2.5
23668,9.6801,0.2122,1
23673,7.00009,54.88,0.02
23674,9.36014,1.943,1
23677,9.00011,13.61,0.2
23679,9.8601,0,0.2
23700,7.00009,80.08,0.02
23710,8.70012,8.877,1
23712,7.00009,310.1,1
23720,8.0001,66.69,0.2
23751,8.55009,3.379,0.2
23754,8.85008,2.511,0.2
23759,8.55009,4.658,1
23761,8.80014,24.14,1
23772,9.11003,5.188,2.5
23783,8.95014,34.79,1
23786,9.80015,0,0.2
23797,9.40014,0.02407,1
23803,9.11003,5.531,1
23821,7.30004,870,0.2
23824,8.30005,22,0.2
23825,9.6801,0.006889,0.2
23826,9.51013,1.769,1
23851,8.65013,20.71,1
23859,9.00011,41.09,1
23881,9.40014,10.62,2.5
23893,7.00009,291.5,1
23903,9.36014,0.06542,1
23904,9.38015,0.3928,0.2
23914,9.15026,7.742,1
23921,9.38015,0.05123,0.2
23940,9.63014,0.1011,1
23941,9.36014,0.04014,1
23949,9.72012,0.9599,0.2
23951,8.95014,5.351,1
23958,9.15998,22.34,2.5
23963,9.57008,0.000307,0.2
23969,9.57008,0.07257,0.2
23970,8.45005,12.9,1
23977,8.95014,5.738,1
23984,9.11003,18.02,2.5
23986,9.21017,11.51,0.2
23987,7.00009,37.35,1
23995,9.57008,0.446,1
24002,9.72012,0.07936,1
24008,8.35016,6.504,0.2
24015,9.80015,0,0.2
24016,9.6801,0.1059,1
24018,9.23005,4.795,1
24026,9.21017,5.522,1
24033,9.76009,0.8057,0.2
24037,8.0001,19.42,0.02
24041,9.44008,0.4357,1
24045,8.80014,4.551,1
24046,9.06006,65.74,2.5
24052,8.70012,30.96,1
24054,7.90008,19.37,0.2
24058,8.9001,11.13,0.02
24059,7.00009,373.6,0.2
24063,8.70012,15.11,0.2
24070,9.70013,5.1e-05,0.2
24075,9.06006,18.71,2.5
24088,9.23005,2597,2.5
24090,9.51013,0.1311,1
24112,8.80014,3.917,1
24115,9.15998,0.8148,1
24116,9.06006,6.328,2.5
24128,9.06006,9.476,1
24131,7.00009,467.3,0.2
24136,9.41005,0.03458,1
24140,7.40011,662.7,1
24147,9.63014,5.3e-05,0.2
24150,9.40014,0.06718,0.2
24151,7.00009,838.9,1
24155,9.51013,2.13,1
24159,8.25004,9.482,0.2
24168,9.44008,0,2.5
24171,10.01,0,0.2
24173,9.60011,0.06959,1
24181,9.65014,0.000102,0.2
24185,8.25004,144,0.2
24187,9.30006,0.5126,1
24194,9.63014,0.000156,0.2
24209,9.57008,0.000762,0.2
24220,8.65013,31.44,1
24222,9.54008,0.1098,1
24227,8.9001,4.979,1
24230,7.40011,86.76,0.2
24248,9.30006,0.2388,0.2
24252,9.15998,0.01134,2.5
24256,7.05008,261.4,0.2
24257,7.00009,1505,1
24267,9.70013,1.1e-05,0.2
24280,8.50007,210,1
24284,8.40013,8.358,1
24291,9.36014,0.08948,1
24292,9.25005,35.98,1
24302,9.45006,10.43,0.2
24304,9.34017,0.1873,1
24308,9.21017,1.015,0.2
24313,9.65014,5.027,0.2
24327,9.90011,0,0.2
24328,9.8601,0,0.2
24329,9.15026,8.475,0.2
24331,8.0001,32.36,0.2
24332,7.00009,165.2,0.2
24344,8.95014,19.11,0.2
24345,9.15998,5.923,2.5
24347,9.15026,3.35,1
24348,8.80014,10.83,1
24350,8.50007,8.02,1
24372,8.85008,5.891,1
24374,9.34017,12.79,2.5
24375,9.41005,0.2932,0.2
24379,8.9001,18.7,1
24387,8.85008,97.34,0.2
24407,9.00011,21.42,1
24408,9.10014,7.672,1
24409,8.75008,28.29,1
24410,8.80014,4.291,1
24411,9.28001,0.7498,1
24415,7.40011,650.6,0.2
24418,9.38015,0.1396,1
24421,9.35017,4.641,0.2
24427,9.30006,0.8017,2.5
24431,8.6001,55.64,1
24441,8.50007,3.334,0.02
24443,9.41005,0.116,2.5
24474,8.85008,11.1,1
24477,9.26019,7.324,0.2
24487,9.21017,8.282,1
24496,9.36014,0.3394,1
24501,8.9001,20.06,1
24521,9.06006,4.013,2.5
24535,8.70012,27.6,1
24538,9.23005,1.089,0.2
24540,9.21017,14.48,1
24541,9.44008,1.004,1
24542,9.23005,0.6518,0.2
24544,9.23005,7.313,0.2
24547,9.44008,4.144,0.2
24551,9.06006,3.636,1
24559,9.00011,9.507,0.02
24561,8.40013,15.58,0.2
24564,8.9001,8.916,1
24566,9.32006,1.784,1
24568,9.8601,0,0.2
24569,8.85008,16.41,0.2
24570,9.8901,0,0.2
24589,9.6801,0.1118,1
24598,8.45005,5.443,1
24605,7.00009,270.7,0.2
24613,9.23005,28.15,0.2
24617,8.6001,19.11,0.2
24618,8.40013,14.18,0.2
24620,9.00011,6.019,1
24621,8.70012,11.81,0.2
24635,7.15023,554.5,0.2
24652,9.32006,11.4,2.5
24654,9.32006,2.714,1
24663,7.30004,290.3,0.2
24664,9.21017,0.3043,0.2
24665,7.00009,101.7,1
24677,9.00011,12.79,0.2
24691,9.78015,0.003016,1
24693,7.00009,91.12,0.2
24698,10.0201,0,0.2
24705,9.36014,15.5,1
24707,9.25005,5.037,0.2
24726,9.06006,10.93,1
24732,9.98013,0,0.2
24736,9.11003,2.368,2.5
24740,8.9001,16.23,0.02
24744,8.35016,33.59,0.2
24749,8.95014,4.855,0.2
24752,8.9001,9.281,0.2
24754,9.11003,2.102,2.5
24766,9.00011,0.9008,0.02
24768,7.70011,87.04,0.2
24772,7.50006,20.21,1
24775,8.70012,7.11,0.02
24782,9.21017,24.14,1
24799,8.80014,33.3,1
24817,8.85008,0.08433,1
24824,8.85008,3.577,0.2
24828,9.60011,8.013,1
24842,9.40014,7.832,1
24844,9.21017,10.6,2.5
24858,9.78015,0,0.2
24881,7.00009,474.3,1
24885,9.35017,3.557,0.2
24888,8.70012,11.34,0.2
24890,9.48013,3.888,0.2
24899,9.50008,4.453,0.2
24901,8.9001,1.806,0.02
24906,8.0001,141.3,0.2
24912,9.36014,0.1673,0.2
24913,9.30006,4.021,1
24914,9.40014,6.932,1
24916,8.95014,87.71,1
24922,9.15026,6.496,1
24923,7.20012,356.5,0.2
24930,9.95015,0,0.2
24944,9.15026,8.641,1
24953,9.06006,4.769,0.2
24970,9.48013,0.005353,0.2
24980,9.51013,0.003391,0.2
24993,9.28001,1.309,0.2
24999,9.6801,0.1919,0.2
25003,8.9001,24.44,1
25015,9.00011,16.85,1
25019,9.65014,0.3853,0.2
25025,9.65014,2e-05,0.2
25026,9.65014,2.1e-05,0.2
25028,9.21017,10.06,1
25030,9.72012,0.8796,0.2
25044,8.75008,14.56,1
25054,7.25002,112.2,0.2
25064,9.50008,3.878,1
25065,8.55009,38.43,0.2
25086,7.30004,264.4,0.2
25088,8.6001,12.88,0.2
25096,7.10012,387.6,1
25104,9.30006,5.853,0.2
25107,9.34017,2.852,1
25115,9.15026,16.61,1
25123,7.15023,99.93,0.2
25128,8.70012,10.53,0.02
25135,10.01,0,0.2
25138,9.15998,16.53,1
25139,8.80014,24.31,0.2
25147,9.44008,752.7,2.5
25148,9.00011,7.633,1
25149,7.00009,62220,0.2
25151,9.78015,0.009731,0.2
25155,10.0601,0,0.2
25156,9.00011,1.817,1
25161,9.90011,0,0.2
25163,9.05011,7.192,0.2
25164,7.00009,152.2,0.2
25166,8.30005,120.2,0.2
25169,7.00009,93.56,0.2
25170,8.70012,6.142,1
25173,8.80014,17.23,1
25174,7.00009,39.35,0.2
25176,9.15998,7.352,1
25177,7.40011,309.1,0.2
25180,9.74009,0.01332,1
25181,9.88014,0,0.2
25185,7.00009,1552,1
25193,9.15026,12.93,1
25197,8.40013,32.13,0.2
25198,9.57008,2.484,0.2
25200,9.44008,1.281,0.2
25201,8.9001,71.3,1
25206,9.21017,4.113,0.2
25212,9.54008,0.3684,1
25216,7.40011,205.9,0.2
25218,8.40013,5.026,1
25227,8.50007,2.656,0.02
25240,7.00009,182.6,0.2
25258,9.00011,7.945,0.02
25280,9.23005,0.8408,0.2
25282,9.51013,0.2635,1
25283,9.11003,4.847,2.5
25297,9.21017,2.416,1
25299,9.30006,6.291,0.2
25314,8.85008,20.17,1
25315,9.40014,1.232,0.2
25319,9.6801,3.9e-05,0.2
25322,9.70013,0.02011,0.2
25324,8.70012,15.68,1
25328,9.25005,10.03,0.2
25336,9.41005,12.47,0.2
25345,9.81016,0.004142,0.2
25346,8.55009,20.53,1
25349,9.63014,5.1e-05,0.2
25363,9.26019,3.356,1
25365,9.70013,3.42,0.2
25390,8.35016,3.955,0.2
25397,8.85008,10.47,1
25420,8.50007,13.59,0.02
25422,8.85008,8.424,1
25439,8.85008,4.426,1
25445,8.9001,1.638,0.02
25453,9.44008,0.02815,1
25454,7.50006,131,0.2
25477,9.81016,0,0.2
25487,9.76009,0.3311,1
25488,9.25005,7.63,0.2
25495,9.15998,1.483,0.2
25496,8.80014,15.1,1
25509,9.35017,4.882,0.2
25514,9.63014,0.05647,1
25515,8.6001,104.8,1
25518,8.80014,43.22,1
25549,9.15998,18.06,2.5
25550,9.25005,5.739,0.2
25553,7.30004,146.5,0.2
25568,9.21017,21.79,1
25573,8.70012,14.49,0.2
25578,8.45005,8.336,1
25581,9.97015,0,0.2
25596,9.00011,8.497,1
25600,9.34017,0.05072,1
25604,9.25005,36.86,0.2
25605,9.38015,0.07831,2.5
25608,8.6001,6.154,0.02
25614,9.30006,10.99,0.2
25622,8.95014,4.351,0.2
25624,9.6801,0.09257,0.2
25649,7.10012,135.5,0.2
25651,7.05008,331.9,0.2
25661,9.20015,13.44,0.2
25662,9.57008,0.06018,0.2
25669,9.00011,37.73,1
25674,9.8601,0,0.2
25680,9.88014,0,0.2
25690,7.50006,159.7,0.2
25694,9.41005,0.8077,2.5
25700,8.9001,5.741,1
25702,8.50007,3.673,0.2
25708,9.23005,1.525,2.5
25711,8.70012,25.37,0.2
25720,8.80014,2.422,0.2
25723,8.50007,17.01,1
25724,9.40014,0.09999,1
25725,8.80014,34.58,1
25737,8.9001,47.12,1
25742,7.25002,154.3,0.2
25755,8.95014,18.99,1
25759,8.6001,199.8,1
25776,9.5501,16.99,0.2
25779,9.11003,6.482,2.5
25781,8.80014,22.76,1
25784,8.80014,15.78,1
25788,7.00009,408.5,0.2
25789,8.80014,1.965,0.2
25791,9.48013,0,0.2
25792,8.6001,12.35,0.2
25800,9.21017,8.01,1
25805,8.65013,6.649,1
25808,9.15026,7.407,0.2
25810,9.75009,1.474,1
25812,9.15026,29.63,1
25820,9.90011,0,0.2
25827,9.44008,0.02012,1
25828,9.06006,24.05,1
25829,8.85008,4.647,1
25832,9.00011,1.581,1
25836,9.15998,10.34,1
25842,9.83014,0,1
25844,7.00009,6060,1
25850,9.51013,0.8759,1
25851,8.95014,26.2,0.2
25853,8.20013,54.27,0.2
25857,9.00011,1.611,1
25858,9.60011,0.2552,0.2
25862,9.21017,6.835,1
25867,9.06006,11.46,2.5
25869,9.41005,11.19,1
25874,9.05011,9.879,0.2
25877,9.32006,19.94,1
25883,9.50008,5.422,1
25889,9.38015,0.01379,1
25890,9.44008,0.336,1
25898,8.70012,7.802,0.2
25899,9.40014,0.9041,2.5
25912,8.25004,18.25,0.2
25915,8.50007,40.62,1
25932,9.06006,2.236,0.2
25941,9.41005,0.9591,1
25942,8.65013,7.245,0.2
25946,9.25005,11.89,0.2
25949,9.6801,0.3276,0.2
25952,9.38015,5.858,0.2
25954,7.20012,103.4,0.2
25963,9.44008,0.5201,1
25968,9.95015,0,0.2
25970,9.78015,0,0.2
25971,9.21017,0.1496,0.2
25972,9.06006,3.061,1
25975,9.57008,0.4036,0.2
25981,8.35016,5.062,0.2
25997,9.11003,23.93,1
26000,7.80013,47.24,1
26004,8.85008,12.34,1
26005,8.0001,20.75,0.2
26006,8.6001,5.393,0.02
26010,7.60009,44.83,0.2
26018,9.65014,3.728,0.2
26019,9.10014,37.65,1
26022,9.06006,3.774,1
26027,8.9001,22.53,1
26028,8.70012,9.895,0.2
26035,8.95014,2.122,0.2
26041,9.00011,158.5,1
26054,7.00009,29.58,0.2
26057,7.40011,395.6,0.2
26059,9.20015,13.06,0.2
26062,9.21017,5.031,1
26074,8.95014,16.42,1
26083,8.65013,7.706,1
26088,9.54008,0.1355,1
26098,9.51013,1.631,0.2
26115,9.44008,0.0237,1
26124,9.26019,0.001675,2.5
26134,9.54008,0.002126,0.2
26140,9.06006,1.978,2.5
26142,8.80014,1.632,1
26143,9.6801,0.0381,1
26147,9.00011,20,1
26151,9.38015,0.1773,0.2
26155,8.80014,12.19,1
26168,9.21017,2.885,1
26174,9.78015,1e-06,0.2
26176,8.70012,18.38,1
26179,9.34017,0.06587,1
26187,9.45006,5.182,1
26197,9.70013,1.8e-05,0.2
26208,8.85008,0.1513,1
26212,9.41005,25.21,2.5
26214,9.00011,19.12,0.2
26218,9.15998,11.18,2.5
26222,9.00011,17.8,1
26224,9.06006,22.03,2.5
26225,9.54008,0.3931,0.2
26238,9.15026,9.989,0.2
26239,9.65014,0.05027,1
26245,8.80014,28.83,0.2
26253,9.28001,7.529,0.2
26254,9.30006,8.742,0.2
26270,9.8901,0,0.2
26272,8.30005,31.69,1
26282,9.80015,1e-06,0.2
26290,9.30006,5.763,1
26300,7.00009,265400,0.2
26325,9.40014,4.55,0.2
26326,9.28001,1.733,2.5
26340,9.11003,12.17,1
26348,8.80014,5.252,1
26361,8.85008,6.315,0.2
26363,7.05008,74.26,1
26365,9.28001,0.4238,1
26368,9.74009,0.09237,1
26369,8.35016,5.93,0.2
26379,9.05011,26.78,1
26380,9.15026,29.97,0.2
26388,9.60011,9.6e-05,0.2
26391,9.00011,3.963,1
26398,9.15998,12.83,1
26407,8.75008,19.46,0.2
26408,9.40014,7.486,1
26414,9.54008,1.109,2.5
26429,8.50007,93.02,0.2
26430,8.40013,52.77,1
26431,8.40013,7.031,0.02
26434,8.9001,11,0.2
26436,9.32006,0.0484,1
26440,9.15998,1.826,2.5
26455,9.30006,6.634,1
26459,9.32006,0.2656,0.2
26463,9.51013,0.1844,1
26465,9.10014,8.235,0.2
26471,8.9001,26.38,1
26488,9.06006,4.726,2.5
26490,8.95014,60.78,0.2
26507,9.10014,9.397,1
26512,9.05011,7.307,1
26514,9.57008,0.3449,0.2
26529,9.63014,0.09639,1
26530,9.6801,0.3441,0.2
26531,9.05011,18.06,0.2
26532,9.35017,6.231,0.2
26534,8.80014,4.109,0.2
26546,9.70013,0.1317,1
26548,9.15026,28.94,0.2
26559,8.9001,21.47,0.2
26560,9.97015,0,0.2
26573,8.85008,8.201,0.2
26574,9.20015,4.987,0.2
26579,9.00011,16.85,0.02
26591,8.9001,8.076,0.2
26594,7.15023,277.2,0.2
26599,9.15998,25.08,1
26617,9.36014,4.499,0.2
26631,9.20015,3.726,1
26633,9.15998,2.442,1
26635,9.15998,1.639,0.2
26638,8.9001,8.222,0.2
26642,9.44008,0.7292,1
26647,9.41005,0.08028,0.2
26652,9.83014,0.06257,1
26659,9.26019,11.93,2.5
26663,9.10014,10.17,0.2
26668,9.63014,0.04065,1
26673,9.25005,4.987,0.2
26675,8.0001,95.62,1
26680,9.51013,5.079,0.2
26684,8.65013,6.309,1
26686,9.30006,8.86,0.2
26691,9.72012,0,0.2
26692,7.00009,244.8,0.2
26693,9.8601,0,0.2
26697,8.80014,11.06,0.02
26706,8.40013,17.69,1
26710,8.80014,12.35,0.02
26713,9.51013,0.01423,0.2
26727,8.70012,35.36,0.2
26729,8.40013,8.097,0.02
26730,9.83014,0.03619,1
26733,9.21017,1.2,1
26734,9.00011,16.31,1
26736,9.00011,46.39,1
26741,8.55009,11.33,0.2
26742,9.60011,0.3392,0.2
26746,9.11003,2.288,1
26749,8.75008,73.39,1
26751,9.72012,4e-06,0.2
26758,9.76009,0.009301,0.2
26760,9.44008,1.8,1
26766,9.63014,5e-05,0.2
26768,9.45006,6.269,1
26769,9.15998,9.663,2.5
26773,7.25002,102.1,0.2
26774,8.9001,8.907,0.2
26775,8.70012,3.363,0.02
26780,9.23005,0.1468,1
26784,9.00011,6.466,0.2
26787,9.34017,0.07546,1
26790,9.63014,0.02247,1
26792,7.70011,222.2,0.2
26796,9.00011,8.936,1
26801,8.30005,5.201,0.02
26802,9.28001,3.99,2.5
26805,9.65014,0.1685,1
26812,9.65014,0.2695,1
26818,9.38015,0.07454,1
26820,9.93011,0,0.2
26823,9.6801,0.06498,0.2
26826,9.54008,0.1253,1
26837,9.95015,0,0.2
26838,9.15998,2.96,1
26839,9.48013,0.3251,1
26853,9.28001,1.75,0.2
26878,9.8601,0,0.2
26879,9.6801,0.1554,1
26882,9.8501,0.1845,1
26883,8.80014,9.126,1
26889,8.70012,12.16,0.2
26892,9.00011,9.321,0.02
26900,9.6801,0.1228,1
26911,9.81016,0,0.2
26925,8.55009,32.4,1
26929,9.51013,0.1094,0.2
26940,9.15998,1.183,0.2
26946,9.83014,0,0.2
26952,9.48013,0.00268,1
26953,9.54008,0.07737,1
26954,9.35017,5.264,1
26958,9.06006,3.7,1
26959,8.70012,27.03,1
26961,9.51013,0,1
26969,9.34017,0.06322,2.5
26977,9.06006,34.23,2.5
26979,9.48013,0.01061,1
26982,9.23005,0.09449,1
26987,8.75008,11.02,1
26988,8.75008,18.52,1
26989,8.35016,20.66,0.2
26990,8.35016,5.837,0.2
26993,7.70011,100.7,0.2
27005,9.63014,4.231,0.2
27011,9.44008,4.193,0.2
27012,9.74009,0.0133,1
27015,7.00009,418.5,0.2
27016,8.20013,8.911,0.2
27018,7.00009,142.6,1
27020,9.38015,6.099,0.2
27031,9.36014,8.904,2.5
27034,7.30004,91.8,1
27036,9.10014,8.71,1
27037,9.41005,6.548,1
27041,9.41005,0.02696,1
27043,9.8601,0,0.2
27050,8.9001,9.594,0.02
27056,9.15998,1.695,0.2
27063,8.85008,15.87,1
27064,9.76009,0.2801,1
27065,9.20015,10.11,0.2
27068,9.32006,0.09818,1
27072,9.65014,0.2471,1
27085,9.11003,21.82,2.5
27089,9.00011,13.74,0.2
27095,7.00009,355.7,1
27099,8.40013,9.988,1
27101,7.35015,75.28,1
27114,8.70012,12.16,1
27121,9.35017,17.8,1
27124,8.70012,15.43,0.2
27128,9.06006,14.38,0.2
27129,7.00009,1053,1
27134,8.80014,10.13,1
27135,7.00009,1584,1
27137,9.26019,0.04279,0.2
27146,9.98013,0,0.2
27147,9.28001,0.1833,2.5
27161,8.9001,0.0937,0.2
27170,8.75008,12.11,1
27171,9.23005,13.71,2.5
27173,9.63014,0.0931,1
27176,9.21017,4.974,0.2
27184,8.45005,12.83,1
27189,9.32006,0.05571,0.2
27195,9.21017,4.462,2.5
27199,9.11003,6.566,1
27206,7.00009,61.9,1
27212,9.26019,0.5847,1
27219,9.06006,2.461,1
27223,9.23005,3.916,1
27226,7.00009,614.2,1
27227,9.70013,0.3063,1
27230,8.65013,51.15,1
27245,8.50007,36.32,0.2
27247,9.21017,5.575,0.2
27255,9.20015,15.53,1
27258,9.41005,0,2.5
27282,9.34017,8.037,0.2
27286,9.10014,12.83,0.2
27287,8.25004,40.27,1
27290,8.20013,9.998,0.2
27292,9.15026,11.95,1
27293,9.6801,0.1426,1
27297,7.25002,184.7,0.2
27300,7.70011,75.73,0.2
27303,9.21017,22.14,1
27305,9.65014,0.08564,0.2
27306,9.48013,0.009102,1
27309,9.00011,27.97,1
27311,9.23005,21.98,2.5
27313,9.48013,0.1995,1
27329,9.15998,3.277,2.5
27331,9.15998,7.588,0.2
27333,8.85008,4.714,0.2
27341,9.78015,0.08793,0.2
27359,9.34017,8.6,1
27366,9.70013,0.2168,0.2
27367,9.05011,18.5,1
27377,9.8501,0,0.2
27385,9.15026,18.17,1
27386,9.30006,0.2704,1
27390,8.9001,13.18,0.2
27393,9.44008,0.7435,0.2
27396,8.9001,14.31,0.2
27398,9.8601,0,0.2
27399,9.60011,0.1661,0.2
27401,8.9001,0.1385,0.2
27405,8.55009,26.92,1
27409,9.44008,0.01669,0.2
27411,9.23005,2.332,1
27416,8.40013,9.9,0.02
27420,9.8901,0,0.2
27427,9.45006,21.34,0.2
27432,9.10014,7.247,1
27439,8.20013,45.94,0.2
27448,7.35015,1092,1
27452,9.54008,11.16,2.5
27454,9.57008,0.000931,1
27455,8.50007,5.082,0.02
27463,7.50006,65.53,0.2
27465,8.0001,11.01,1
27466,9.06006,8.642,1
27469,9.57008,0.4133,0.2
27471,9.23005,9.295,2.5
27475,9.57008,0.3213,1
27486,9.60011,1.272,0.2
27503,9.65014,1.9e-05,0.2
27504,9.34017,0.07589,0.2
27506,9.00011,6.32,1
27509,9.06006,13.83,1
27511,8.65013,10.47,1
27512,9.6801,0.05462,1
27515,8.20013,67.37,0.2
27517,8.95014,1.438,1
27527,8.80014,2.577,0.02
27528,9.00011,3.597,0.02
27532,7.80013,44.94,0.2
27533,9.20015,7.067,0.2
27534,8.45005,7.373,1
27535,9.63014,0.1295,1
27539,9.10014,10.56,0.2
27549,9.65014,0.08988,0.2
27551,9.40014,2.236,1
27559,8.50007,63.5,1
27561,9.95015,0,0.2
27562,8.55009,14.37,1
27569,8.50007,8.189,1
27573,8.85008,11.96,0.2
27577,9.00011,19.55,0.02
27578,8.9001,8.793,1
27580,8.95014,11.44,0.2
27589,9.90011,0,0.2
27593,9.44008,0.04529,1
27596,10.0501,0,0.2
27598,9.54008,0.1144,0.2
27609,9.65014,1.646,0.2
27617,9.70013,0.9974,0.2
27618,9.54008,0.3996,1
27620,9.11003,0.7908,2.5
27625,8.45005,3.382,1
27631,9.70013,0.1337,1
27640,8.10013,51.7,0.2
27641,9.99011,7e-06,0.2
27658,7.30004,124.2,0.2
27667,8.9001,13.53,1
27669,9.36014,0.8635,0.2
27676,8.10013,55.08,0.2
27678,9.40014,16.25,1
27679,9.81016,0.1168,0.2
27685,9.70013,0.02762,1
27686,9.70013,0.05929,1
27692,8.9001,5.887,1
27702,7.50006,58.9,0.2
27705,8.85008,14.61,1
27706,7.35015,120.9,0.2
27709,9.76009,0.1976,1
27713,8.50007,23.32,1
27728,9.48013,0.003788,1
27732,9.57008,0.08777,1
27736,9.11003,13.38,1
27742,9.8501,0,0.2
27760,7.60009,53.5,0.2
27761,9.15998,0.000614,0.2
27768,9.23005,2.894,0.2
27770,7.15023,881,0.2
27771,8.30005,16.23,1
27772,9.20015,8.082,0.2
27774,8.45005,16.29,1
27777,9.44008,0.908,1
27780,8.9001,13.66,1
27796,7.90008,176.9,0.2
27798,8.80014,17.57,0.02
27802,9.41005,0.02887,1
27805,9.44008,5.874,2.5
27812,9.6801,0.0526,1
27827,9.72012,0.1136,1
27829,9.51013,5.031,2.5
27837,9.40014,5.135,0.2
27849,9.21017,0.2777,0.2
27851,9.6801,0.03751,0.2
27877,9.40014,18.09,1
27881,9.06006,6.037,1
27883,9.70013,0.1722,0.2
27884,9.00011,8.914,1
27885,8.40013,15.19,0.02
27894,9.11003,9.812,1
27902,8.45005,15.59,1
27904,9.15998,2.866,0.2
27906,9.90011,0,0.2
27911,9.48013,0.4281,1
27916,8.85008,12.86,1
27917,9.15998,6.914,0.2
27928,9.44008,0.009159,1
27933,8.55009,18.53,0.2
27934,9.63014,5.8e-05,0.2
27940,7.00009,481.4,0.2
27950,9.94014,0,0.2
27951,9.30006,3.709,1
27966,8.40013,5.5,1
27975,9.90011,0,0.2
27983,8.6001,79.23,0.2
27987,9.06006,0.2477,0.2
27990,8.75008,20.47,0.2
27991,9.44008,3.306,1
27999,8.35016,4.304,1
28000,9.5501,4.561,1
28006,9.21017,0.1633,0.2
28012,8.80014,3.11,1
28013,8.70012,13.58,1
28016,9.30006,2.893,0.2
28019,9.65014,0.0357,1
28028,9.44008,0.02674,1
28030,8.6001,7.138,0.2
28036,7.90008,171.5,0.2
28044,9.88014,0,0.2
28072,9.51013,0.7438,1
28075,9.72012,0,0.2
28081,9.40014,0.1594,0.2
28088,9.00011,5.017,0.02
28093,8.40013,4.119,0.2
28097,8.50007,5.493,1
28106,9.88014,0,0.2
28107,9.8501,0,0.2
28121,9.23005,13.3,1
28124,8.40013,37.43,1
28130,9.11003,11.98,2.5
28136,9.63014,0.1296,1
28143,9.06006,0.9992,2.5
28148,9.65014,0.2636,0.2
28154,9.44008,0.8187,1
28164,9.23005,20.5,1
28166,8.9001,17.83,0.2
28169,9.48013,0,0.2
28177,9.30006,5.55,1
28201,10.0501,0,0.2
28203,7.30004,116.3,0.2
28220,9.06006,10.89,2.5
28221,8.35016,17.32,0.2
28224,9.51013,0.2397,1
28236,9.74009,1e-06,0.2
28243,9.15998,7.189,1
28255,8.30005,5.006,0.02
28272,9.75009,9.688,1
28278,8.50007,10.48,0.2
28279,9.06006,5.785,2.5
28283,9.70013,2.2e-05,0.2
28287,9.40014,21.42,0.2
28292,8.40013,72.16,0.2
28293,9.63014,0.8174,0.2
28294,9.51013,0.002689,0.2
28308,8.95014,7.606,0.2
28337,9.11003,16.7,1
28345,9.10014,14.64,1
28346,9.48013,1.222,0.2
28357,8.30005,8.368,0.2
28371,8.6001,4.862,0.2
28377,9.06006,9.682,2.5
28380,8.9001,9.633,0.2
28407,9.21017,5.121,0.2
28408,7.90008,36.29,0.2
28412,9.54008,0.09127,1
28419,9.6801,0.1436,1
28420,9.51013,0.000788,0.2
28435,9.44008,0.005406,1
28451,9.80015,1e-06,0.2
28466,9.00011,10.36,1
28472,9.74009,0.6677,1
28480,7.10012,39.7,1
28484,9.5501,6.384,1
28491,9.15998,12.28,1
