id,mag,mass,zbest,zspec,ra,dec
2665,23.6382,9.29858,2.2,-99,150.118293,2.210941
2668,23.9567,9.66943,1.63,-99,150.073355,2.210609
2674,24.1889,9.84287,1.5924,-99,150.108492,2.211295
2677,17.679,10.1614,0.186,-99,150.057212,2.205932
2679,24.0674,9.68412,1.985,-99,150.123719,2.211177
2687,18.8819,10.4921,0.27,-99,150.091164,2.209177
2688,23.0481,9.88806,1.55,-99,150.143563,2.210894
2696,21.085,10.0734,0.731,-99,150.193065,2.21014
2697,23.3506,10.033,1.58,-99,150.156635,2.211317
2699,21.2616,10.0325,0.73,-99,150.18897,2.210342
2703,23.3742,9.87962,2.262,-99,150.168076,2.211296
2713,23.541,10.7579,1.922,-99,150.077269,2.211416
2720,21.5284,9.24626,0.201,-99,150.062652,2.211164
2731,23.5299,9.72133,1.601,-99,150.060289,2.211751
2734,21.3191,10.0996,0.68,-99,150.108909,2.210812
2738,22.4826,10.4276,1.822,-99,150.064594,2.211572
2754,18.0925,11.2512,0.4176,-99,150.090706,2.205656
2757,21.4247,9.50705,0.262,-99,150.087899,2.211644
2769,21.7977,10.9025,1.633,-99,150.063726,2.211195
2775,21.9406,9.87848,0.92,-99,150.064378,2.211762
2776,22.8398,9.91148,1.6,-99,150.156184,2.211578
2777,23.3884,10.3911,1.8,-99,150.109985,2.212173
2778,23.7983,9.52465,2.25,-99,150.203274,2.212243
2779,22.5695,11.0814,1.972,-99,150.132697,2.211859
2782,17.1652,11.8929,2.67,-99,150.117216,2.209351
2790,22.518,10.3017,1.254,-99,150.193152,2.211914
2797,14.8514,11.9782,6.0638,-99,150.199989,2.209345
2800,22.4299,11.3957,2,-99,150.07601,2.211823
2820,22.0519,9.86574,1.011,-99,150.075799,2.211584
2823,23.7717,9.3632,2.261,-99,150.19915,2.212708
2836,21.4872,10.1297,0.93,-99,150.127375,2.2116
2839,22.7902,10.3144,1.209,-99,150.19457,2.212744
2840,22.8523,10.0687,1.76,-99,150.055438,2.212393
2841,24.6947,9.73642,4.3949,-99,150.076749,2.213059
2843,22.4771,10.7338,1.938,-99,150.132586,2.212105
2844,24.7167,9.59112,4.583,-99,150.112628,2.212897
2847,22.6131,9.58257,0.604,-99,150.189641,2.212893
2849,21.4088,9.9763,0.81,-99,150.100582,2.212042
2857,23.9349,9.87714,2.386,-99,150.152597,2.213061
2869,21.5786,11.0603,1.8139,-99,150.064553,2.212154
2873,23.4287,9.47736,1.453,-99,150.069631,2.212649
2877,17.7386,10.9508,0.261,-99,150.115168,2.210083
2888,21.8814,9.97153,0.79,-99,150.171728,2.21303
2891,23.2849,9.61625,0.886,-99,150.094763,2.21374
2894,15.6089,11.7489,3.98,-99,150.200329,2.209724
2901,19.1848,10.6464,0.47,-99,150.174846,2.211162
2903,21.551,10.3247,0.878,-99,150.168631,2.212899
2925,23.3384,10.5355,1.729,-99,150.121817,2.213217
2932,22.4804,10.2623,2.29,-99,150.148409,2.213132
2933,22.0861,9.60844,0.425,-99,150.061786,2.213748
2934,21.1102,10.2785,0.7882,-99,150.095078,2.213106
2938,19.0833,9.7814,1.475,-99,150.200923,2.208349
2965,21.871,10.0344,0.94,-99,150.127794,2.213264
2973,22.3397,10.0426,1.2742,-99,150.128456,2.213707
2997,22.0624,10.2937,1.241,-99,150.056344,2.213945
3000,23.0894,10.9548,1.851,-99,150.182281,2.214055
3002,23.5671,10.5075,2.843,-99,150.20149,2.214107
3008,20.1046,10.2407,0.65,-99,150.189611,2.21143
3018,20.7421,10.5888,0.941,-99,150.105985,2.213151
3040,21.4289,10.0465,0.64,-99,150.150593,2.214113
3041,23.9564,9.51649,3.042,-99,150.194724,2.214939
3044,24.7678,9.68301,3.371,-99,150.197415,2.214923
3045,24.9074,9.08392,2.17,-99,150.125696,2.21493
3068,23.679,10.0022,5.834,-99,150.124927,2.214578
3077,22.3788,10.7358,1.86,-99,150.102423,2.21487
3081,23.619,9.98424,2.563,-99,150.066269,2.214851
3082,23.7757,10.4378,2.089,-99,150.098378,2.215273
3097,24.3877,8.46946,2.648,-99,150.164929,2.215601
3099,24.8131,9.3698,3.098,-99,150.203143,2.215527
3106,23.5469,10.1104,1.67,-99,150.107183,2.215487
3109,20.127,10.1984,0.71,-99,150.094981,2.213595
3118,21.421,10.2927,0.97,-99,150.108425,2.21434
3120,23.9741,9.73117,2.377,-99,150.061582,2.215704
3125,24.2763,9.66259,2.379,-99,150.183306,2.215737
3128,22.7933,10.8932,1.9,-99,150.133866,2.215491
3134,23.1208,10.4979,1.9378,-99,150.122284,2.214929
3135,23.1057,10.0342,2.339,-99,150.074497,2.215722
3139,21.8024,10.3376,0.88,-99,150.130875,2.215134
3140,23.0554,9.48944,2.347,-99,150.104745,2.215729
3150,21.6406,10.3664,0.934,-99,150.07712,2.215025
3156,24.9283,9.25055,3.49,-99,150.170251,2.216126
3161,24.0876,10.2402,3.12,-99,150.10386,2.216185
3168,24.7866,9.54724,3.213,-99,150.133579,2.216426
3175,17.0864,10.6388,0.1873,0.18654,150.066926,2.21037
3178,20.3564,10.845,0.922,-99,150.060945,2.214199
3182,22.8496,10.0263,2.007,-99,150.16529,2.215863
3187,24.2323,10.5818,2.95,-99,150.190331,2.216238
3198,22.0686,9.44829,0.93,-99,150.077534,2.216026
3211,17.6569,12.2507,2.477,-99,150.089354,2.214982
3213,19.4664,9.7068,0.74,-99,150.199034,2.210326
3218,23.939,9.41108,6.827,-99,150.087811,2.216302
3219,21.9786,10.8993,1.798,-99,150.070795,2.216065
3233,20.4252,10.7612,0.884,-99,150.086919,2.214156
3237,23.5561,10.7186,1.96,-99,150.074715,2.216491
3238,22.5851,10.8281,1.618,-99,150.095881,2.216304
3243,24.4351,9.72236,2.47,-99,150.079372,2.216958
3245,23.6424,9.71437,2.64,-99,150.198144,2.216582
3254,22.3915,10.3039,1.469,-99,150.118378,2.21671
3258,23.8119,9.68728,2.516,-99,150.197087,2.216865
3263,24.3085,9.75051,2.536,-99,150.079449,2.217139
3271,20.5914,9.9679,0.632,-99,150.18121,2.215841
3282,21.9644,10.0737,0.912,-99,150.093706,2.216802
3288,20.3846,8.44248,1.36,-99,150.090676,2.214054
3291,20.5644,10.2461,0.667,-99,150.17602,2.215571
3293,21.0017,10.115,0.766,-99,150.179144,2.215902
3300,22.6344,9.8962,1.151,-99,150.07673,2.217327
3301,23.6205,10.0657,1.99,-99,150.126552,2.217487
3306,21.5154,8.63008,0.711,-99,150.08859,2.215698
3318,19.832,11.2388,1.156,-99,150.089011,2.214501
3319,21.0486,10.8665,1.199,-99,150.187793,2.216174
3325,20.7942,10.3275,0.66,-99,150.143012,2.216291
3330,22.2529,9.86943,1.21,-99,150.057521,2.217248
3333,22.7137,9.86248,1.68,-99,150.168534,2.217422
3338,23.737,9.58216,2.713,-99,150.199196,2.217844
3341,21.5526,10.1884,1.13,-99,150.096314,2.217154
3355,20.3259,10.3745,0.652,-99,150.173859,2.215848
3358,16.3715,10.0983,2.63,0.18546,150.075892,2.203377
3360,23.3446,9.59151,1.48,-99,150.090523,2.21733
3367,20.9941,10.2619,0.93,-99,150.074176,2.216928
3368,24.6716,9.81471,3.35,-99,150.192926,2.218093
3375,23.9087,9.39584,2.21,-99,150.184439,2.218071
3377,19.1191,10.4536,0.279,-99,150.073015,2.216309
3386,22.1884,10.1505,1.259,-99,150.061423,2.217409
3406,23.8296,9.83494,1.313,-99,150.138123,2.21852
3408,24.5115,10.8052,3.241,-99,150.204221,2.218706
3417,22.0968,10.3539,1.7834,-99,150.161438,2.217061
3424,24.1185,9.58575,2.26,-99,150.097539,2.218384
3437,24.7121,9.61057,3.183,-99,150.059072,2.219005
3439,21.4563,10.7011,1.19,-99,150.101957,2.21804
3440,23.4236,10.3571,2.0296,-99,150.092512,2.218418
3450,21.9469,9.57888,0.458,-99,150.202954,2.218698
3458,21.5444,10.2022,0.91,-99,150.099495,2.218311
3459,22.7855,10.0635,1.48,-99,150.182638,2.218501
3460,23.4682,10.4667,3.64,-99,150.084361,2.218576
3469,22.1672,10.1499,1.07,-99,150.170331,2.218179
3470,21.3358,10.1096,0.67,-99,150.175064,2.218059
3483,22.934,9.78249,1.5824,-99,150.101562,2.219143
3489,21.3073,10.0624,0.66,-99,150.174754,2.218339
3493,21.4581,10.5281,0.857,-99,150.131993,2.218425
3505,23.2624,10.3045,1.384,-99,150.109176,2.219326
3508,21.6755,10.2914,1.156,1.156,150.170475,2.218795
3514,23.9288,9.75351,2.568,-99,150.067817,2.219434
3530,20.0352,10.2193,0.653,-99,150.174992,2.217064
3532,21.3745,10.6124,1.15,-99,150.061863,2.218294
3537,24.1234,9.84663,3.093,-99,150.18134,2.219868
3546,23.5998,10.1131,1.916,-99,150.188611,2.219063
3548,21.3713,10.9393,1.61,-99,150.118093,2.219231
3556,23.1482,9.68015,1.551,-99,150.146194,2.219572
3557,22.9387,10.7334,1.63,-99,150.144828,2.219724
3563,22.8224,9.81833,1.264,-99,150.11071,2.219785
3565,23.5991,9.51643,2.83,-99,150.080938,2.220076
3568,24.8453,9.98927,2.909,-99,150.153399,2.219994
3580,20.5133,10.6561,0.87,-99,150.200522,2.218306
3584,20.8847,10.4669,0.931,-99,150.152287,2.219311
3594,20.4702,10.684,0.84,-99,150.155191,2.218528
3598,23.2395,9.53659,2.194,-99,150.193763,2.22013
3605,22.7232,11.041,3.09,3.043,150.192647,2.219839
3616,21.3988,9.93102,0.8713,-99,150.199596,2.219277
3617,15.7404,11.5984,3.5637,-99,150.089647,2.214876
3618,20.2821,10.1767,1.141,-99,150.05922,2.219961
3627,22.0318,10.7717,1.61,-99,150.186646,2.219358
3634,22.8279,9.9188,1.129,-99,150.177869,2.220627
3639,21.7906,9.90771,1.086,-99,150.072106,2.220155
3640,23.6229,9.78847,1.822,-99,150.063376,2.22099
3654,24.9364,9.92758,2.96,-99,150.192226,2.221218
3657,23.3413,9.76901,2.29,-99,150.195284,2.220483
3661,22.7022,10.5396,1.98,-99,150.121657,2.220577
3662,24.4494,10.6791,3.443,-99,150.177088,2.221285
3671,23.1842,10.5178,2.38,-99,150.120378,2.221262
3681,24.9386,10.2953,2.59,-99,150.062192,2.221617
3707,23.0819,10.6017,1.74,-99,150.146616,2.221679
3711,21.3579,10.3043,1.05,-99,150.176227,2.220709
3713,24.6844,8.97561,6.623,-99,150.086541,2.22169
3716,23.5556,10.4217,3.062,-99,150.188769,2.221408
3719,23.7703,9.32433,5.646,-99,150.143983,2.222049
3731,19.6138,11.206,0.787,-99,150.180428,2.218904
3732,23.1874,10.1455,1.78,-99,150.147615,2.222056
3741,20.2368,11.0073,1.141,-99,150.059037,2.220053
3757,19.7506,11.0789,0.95,-99,150.170738,2.21924
3779,23.1506,9.72241,1.914,-99,150.155806,2.222306
3784,21.8493,10.6385,1.239,-99,150.11441,2.221948
3794,23.3425,10.3782,1.8503,-99,150.149099,2.222949
3803,24.4455,9.37401,2.525,-99,150.06483,2.223066
3825,21.7152,10.168,1.175,-99,150.18569,2.222358
3827,23.6411,10.6309,1.8,-99,150.123296,2.223321
3834,18.7035,10.281,0.3,-99,150.139441,2.219028
3838,23.6089,9.47044,2.1423,-99,150.085732,2.223174
3845,18.059,10.9465,0.355,-99,150.195474,2.2179
3851,22.8447,10.1974,2.3614,-99,150.127083,2.223251
3864,17.3899,11.7538,2.473,-99,150.085744,2.220683
3869,20.748,10.8994,1.191,-99,150.112397,2.222294
3870,23.5221,10.1476,1.694,-99,150.094343,2.223694
3871,23.6549,10.9366,2.894,-99,150.08393,2.223534
3873,21.4842,10.685,1.13,-99,150.117582,2.222632
3874,16.09,12.1041,2.93,-99,150.14358,2.218474
3896,23.2105,9.80033,2.017,-99,150.089659,2.22355
3908,22.7531,9.9892,1.66,-99,150.125032,2.224069
3918,22.8043,10.3863,2.438,-99,150.071482,2.223869
3919,22.02,10.5368,1.435,-99,150.173513,2.223723
3920,22.0728,10.9635,1.93,-99,150.11726,2.223888
3927,24.7416,9.72332,1.974,-99,150.156417,2.224534
3928,23.3267,9.68047,1.927,-99,150.097581,2.224245
3933,18.6365,10.1572,0.184,-99,150.094757,2.220873
3945,22.4684,10.2175,2.18,-99,150.119342,2.224146
3946,19.4874,10.514,0.53,-99,150.084076,2.221904
3955,20.3708,10.8771,0.86,0.839,150.118579,2.223095
3971,24.5399,9.56164,2.108,-99,150.056693,2.225028
3982,21.0148,10.3975,1.14,-99,150.103074,2.223239
3993,24.4303,10.2043,4.554,-99,150.108372,2.225197
4007,21.9924,9.9736,0.93,-99,150.116384,2.224784
4015,21.8246,10.2973,1.26,-99,150.151457,2.224649
4017,24.854,9.52347,2.039,-99,150.158667,2.225854
4021,19.8159,10.4357,0.664,-99,150.17605,2.223213
4025,22.7199,9.71128,1.817,-99,150.137703,2.22497
4027,21.6188,10.9515,1.589,-99,150.153924,2.224568
4034,15.8015,12.399,4.72,-99,150.07606,2.22029
4038,19.5174,10.3617,0.355,-99,150.109788,2.223768
4040,24.1929,9.29987,2.1944,-99,150.101416,2.22594
4049,22.0592,10.5133,1.707,-99,150.174985,2.224892
4051,17.3552,10.0282,0.1859,0.18599,150.095644,2.220151
4059,22.5923,10.3835,1.338,-99,150.096889,2.225496
4064,22.6329,9.83629,1.088,-99,150.06501,2.225362
4072,21.9365,11.1463,1.781,-99,150.138265,2.225014
4073,21.6153,10.0508,0.7252,-99,150.057879,2.225861
4081,23.8763,10.2271,3.185,-99,150.158801,2.226073
4092,22.1494,10.3458,1.023,1.023,150.136395,2.225276
4093,20.9511,11.0997,1.2509,-99,150.090888,2.225223
4103,23.8058,9.84483,1.74,-99,150.064206,2.226533
4106,24.8296,9.89708,5.111,-99,150.119096,2.226772
4116,24.6463,9.83342,3.041,-99,150.203615,2.226774
4117,23.4503,10.8694,2.563,-99,150.104976,2.226217
4119,20.5525,10.0691,0.68,-99,150.089947,2.22519
4124,21.3221,10.5851,1.177,-99,150.091276,2.225479
4138,24.8174,10.2876,2,-99,150.106842,2.227161
4139,23.7557,9.36328,2.25,-99,150.071759,2.227216
4140,22.1779,10.1271,1.128,-99,150.090854,2.226389
4150,24.6094,9.693,3.005,-99,150.197982,2.227167
4151,22.1097,10.0401,1.13,-99,150.066616,2.226266
4154,18.3451,10.7042,0.266,-99,150.079566,2.224988
4159,24.9295,9.61958,3.113,-99,150.135371,2.227543
4172,20.2867,10.6774,0.75,-99,150.06034,2.225983
4182,23.3201,10.1419,3.698,-99,150.080068,2.227486
4191,20.4418,10.6729,1,-99,150.073503,2.226385
4192,21.6766,9.8724,0.627,-99,150.067569,2.226978
4198,21.6956,10.2192,1.12,-99,150.102544,2.226461
4210,24.6711,9.47925,2.97,-99,150.193596,2.228191
4213,24.3067,10.029,3.194,-99,150.060327,2.228219
4218,19.0519,11.0492,0.7088,-99,150.067493,2.223542
4232,23.6737,9.97076,1.322,-99,150.094493,2.2283
4235,23.4594,9.69619,2.01,-99,150.099615,2.228112
4236,24.568,10.7326,2.44,-99,150.056647,2.228546
4248,23.6195,9.70092,1.924,-99,150.115937,2.228367
4249,22.2539,10.3022,1.543,-99,150.139172,2.22757
4251,21.9681,10.3047,1.084,-99,150.173127,2.227951
4266,24.7313,9.34069,3.0644,-99,150.090138,2.228807
4272,23.8387,10.1651,3.28,-99,150.082476,2.228619
4277,24.458,10.714,2.1486,-99,150.09696,2.228912
4280,19.6246,11.2035,0.8752,-99,150.203928,2.225656
4301,23.57,9.74494,2.16,-99,150.087659,2.228964
4310,24.0969,9.65533,2.431,-99,150.11368,2.229262
4318,23.3598,10.524,1.854,-99,150.077149,2.229178
4320,16.8359,10.5577,0.54,-99,150.063008,2.224476
4323,23.8076,9.68121,3.0769,-99,150.078086,2.229257
4325,24.8484,10.2179,5.91,-99,150.109858,2.229649
4333,22.6958,10.2014,2.34,-99,150.120985,2.228795
4364,23.4643,9.72354,2.95,-99,150.078205,2.229563
4365,23.5963,9.72911,3.15,-99,150.057767,2.229782
4373,19.0041,11.2541,0.72,-99,150.120944,2.227122
4376,24.2247,10.0922,2.11,-99,150.182943,2.230236
4378,21.6412,10.2,0.799,-99,150.125356,2.229814
4384,23.3701,10.3223,2.12,-99,150.157502,2.23015
4395,23.3035,9.99414,2.1,-99,150.138342,2.230002
4409,22.7314,10.3795,1.562,-99,150.158152,2.230113
4411,22.8372,9.89209,1.74,-99,150.086039,2.229727
4420,18.7838,10.9203,0.43,-99,150.137611,2.228671
4421,23.869,9.59166,1.9867,-99,150.180899,2.23046
4424,22.2968,10.0817,1.745,-99,150.133843,2.230196
4431,23.0528,10.2279,2.006,-99,150.140363,2.230179
4432,22.7025,9.86387,0.9735,-99,150.106797,2.230053
4437,22.6286,10.4774,2.043,-99,150.182771,2.230082
4438,23.7943,9.40613,2.87,-99,150.105869,2.230352
4448,22.7357,10.6263,1.8,-99,150.126501,2.230225
4449,24.7622,9.25052,7.55,-99,150.052631,2.231345
4458,24.6009,9.46552,3.098,-99,150.081652,2.231301
4459,21.1563,10.0333,0.7345,-99,150.120797,2.23032
4461,22.1822,10.361,1.53,-99,150.151603,2.230582
4465,18.8721,10.7232,0.39,-99,150.202484,2.228052
4471,24.2652,9.77687,1.7,-99,150.153396,2.231396
4472,20.06,10.2251,0.65,-99,150.201099,2.228936
4473,22.3657,9.93896,1.759,-99,150.095899,2.2309
4475,24.504,9.70148,2.34,-99,150.165089,2.231482
4477,22.8107,9.36923,1.869,-99,150.069239,2.231323
4486,17.7817,11.4021,0.48,-99,150.15742,2.228944
4487,23.1886,9.66419,2.2132,-99,150.184339,2.231333
4490,22.455,9.96232,2.146,-99,150.180028,2.231274
4494,24.8893,9.38914,3.2,-99,150.080462,2.231874
4502,20.4168,9.99198,0.3715,-99,150.12592,2.230159
4509,23.5586,9.66978,1.81,-99,150.1319,2.23178
4510,22.2389,10.2469,1.77,-99,150.176426,2.230849
4519,24.4945,9.46916,2.554,-99,150.060018,2.232057
4522,21.8808,10.5646,1.175,-99,150.064162,2.23124
4532,20.8135,10.3068,0.93,-99,150.171275,2.230859
4534,24.9322,9.32705,3.734,-99,150.076993,2.232389
4536,18.1898,10.7928,0.349,-99,150.154042,2.226187
4540,20.4313,10.9678,1.153,-99,150.103129,2.230082
4553,22.7093,9.42845,2.178,-99,150.186664,2.231955
4554,18.1567,10.8524,0.302,-99,150.194789,2.229861
4560,24.0742,9.3061,2.118,-99,150.121124,2.232453
4565,24.7806,9.60946,2.55,-99,150.204466,2.23275
4571,23.4984,9.65533,1.921,-99,150.199823,2.23213
4573,16.1241,11.6813,4.63,-99,150.104017,2.227923
4575,24.666,9.7565,2.422,-99,150.134568,2.232843
4606,21.691,9.86049,0.92,-99,150.108901,2.231969
4607,24.7065,10.2516,1.71,-99,150.073119,2.233176
4612,23.5328,9.49065,1.52,-99,150.174621,2.233074
4618,22.6288,9.95143,1.57,-99,150.170725,2.232767
4623,21.9216,10.8362,1.836,-99,150.15392,2.232315
4630,20.7671,9.91895,0.531,-99,150.065435,2.231894
4631,23.4412,10.1285,2.44,-99,150.073311,2.233001
4645,24.5052,10.1663,2.15,-99,150.145799,2.233643
4649,20.0308,10.4836,0.7492,-99,150.090477,2.230883
4650,23.3655,10.0286,2.4,-99,150.073448,2.233314
4653,23.3477,11.0517,2.0246,-99,150.154505,2.233609
4659,23.5131,10.8483,2.05,-99,150.179236,2.233675
4660,23.5959,10.209,2.606,-99,150.061593,2.233636
4662,22.8402,10.4033,1.807,-99,150.054676,2.233332
4663,23.1374,9.761,1.59,-99,150.146734,2.233253
4668,22.6184,10.2492,1.251,-99,150.066315,2.233261
4681,22.1475,10.5851,2.118,-99,150.054272,2.233179
4682,23.309,9.72913,1.74,-99,150.140851,2.233907
4685,20.7147,10.7268,0.9,-99,150.055738,2.233608
4686,22.3309,10.2981,1.805,-99,150.0594,2.233503
4692,24.6962,7.79833,3.147,-99,150.113427,2.23437
4694,22.6725,9.89053,1.31,-99,150.145408,2.233545
4698,22.1088,9.7773,1.18,-99,150.124994,2.233425
4709,24.9579,10.7034,2.8069,-99,150.163001,2.234617
4711,23.0112,10.2926,1.309,-99,150.080083,2.234231
4714,24.8923,9.596,4.298,-99,150.095133,2.234636
4719,22.9712,9.91562,1.129,-99,150.074488,2.23442
4730,21.7499,10.0747,1.188,-99,150.169152,2.233893
4733,24.6657,9.37598,3.018,-99,150.132274,2.234852
4734,24.2757,9.98954,3.216,-99,150.107397,2.234767
4751,19.4182,10.8494,0.603,-99,150.064934,2.232346
4757,24.5097,10.0075,2.12,-99,150.204019,2.235205
4760,20.4357,10.2841,0.734,-99,150.149545,2.233485
4763,24.9674,9.93922,3.9212,-99,150.109802,2.235411
4778,22.4146,10.7736,2.316,-99,150.128856,2.234905
4781,19.5115,10.3784,0.595,-99,150.07106,2.233042
4783,22.7657,9.77253,1.521,-99,150.169088,2.235291
4792,20.7788,10.4835,0.91,-99,150.172484,2.233629
4796,24.163,9.49787,2.151,-99,150.183661,2.2357
4801,23.2154,9.95627,1.79,-99,150.164252,2.235229
4813,22.1159,11.2883,2.08,-99,150.161388,2.234956
4816,22.9854,10.5151,1.8,-99,150.125499,2.235532
4834,22.3049,10.5564,1.9631,-99,150.182731,2.234853
4836,22.4083,10.0763,0.909,-99,150.080237,2.234921
4837,21.4277,10.1993,0.93,-99,150.159296,2.235413
4840,23.1774,9.53166,2.033,-99,150.168199,2.235792
4860,22.8674,10.2319,2.1004,-99,150.07525,2.236126
4861,22.3057,10.9945,2.395,-99,150.055798,2.23611
4866,22.46,10.0166,2.152,-99,150.182554,2.235888
4874,19.3703,11.0208,0.936,-99,150.055985,2.23345
4885,23.3356,9.5307,2.095,-99,150.100912,2.236571
4890,22.467,11.117,1.74,-99,150.166909,2.235816
4897,21.0832,10.3468,0.77,-99,150.089864,2.234888
4914,19.6045,10.1427,0.37,-99,150.0942,2.232995
4947,21.3203,10.2413,0.7495,-99,150.108994,2.236985
4953,22.8099,10.125,2.447,-99,150.125203,2.236592
4955,23.4285,10.5605,1.6032,-99,150.08375,2.237106
4965,23.7339,9.95829,2.105,-99,150.11209,2.236853
4972,22.5644,10.1158,2.068,-99,150.124936,2.236987
4976,21.89,10.1394,1.07,-99,150.201967,2.237217
5002,22.168,10.2461,1.05,-99,150.061057,2.236892
5018,23.7783,9.96359,1.523,-99,150.091626,2.237766
5034,21.1587,10.2565,1.42,-99,150.093605,2.237219
5051,23.327,10.3313,2.02,-99,150.070772,2.238178
5056,20.8166,10.0061,0.64,-99,150.133445,2.237622
5058,24.5353,9.36287,2.964,-99,150.106808,2.238547
5060,23.6893,9.93332,2.58,-99,150.11598,2.238195
5066,23.4708,9.88933,2.472,-99,150.189416,2.238151
5071,22.605,9.93863,0.97,-99,150.159003,2.238259
5077,18.2373,11.284,0.558,-99,150.193815,2.23649
5087,21.3345,10.5826,1.1,-99,150.065668,2.237627
5095,23.6352,9.80071,1.988,-99,150.149842,2.238765
5099,23.9873,10.1655,4.186,-99,150.200229,2.239018
5102,24.3023,9.8349,3.243,-99,150.177239,2.239071
5106,21.5846,10.7506,1.415,-99,150.122175,2.237985
5111,24.281,9.72898,2.554,-99,150.167218,2.239196
5114,23.9657,10.2923,3.279,-99,150.07937,2.239014
5118,21.87,9.93882,0.805,-99,150.071939,2.238675
5127,22.4503,10.0946,0.97,-99,150.080432,2.238979
5133,22.7236,9.49402,1.454,-99,150.163679,2.239086
5142,24.5965,9.49451,3.3336,-99,150.141043,2.239589
5145,22.1956,9.99213,2.007,-99,150.169119,2.238393
5149,20.8748,10.6017,1.044,-99,150.061465,2.237251
5155,20.048,10.6725,0.7961,-99,150.103747,2.237663
5157,22.0311,10.2015,1.225,-99,150.146722,2.238967
5167,24.4727,10.3312,3.231,-99,150.181683,2.239998
5169,23.5162,9.63656,1.73,-99,150.147743,2.239882
5170,24.5819,9.59353,2.567,-99,150.096943,2.240012
5174,22.8893,9.7562,2.15,-99,150.079034,2.239488
5180,23.8074,9.78441,1.488,-99,150.149456,2.239668
5181,21.5476,9.94231,0.94,-99,150.072993,2.239205
5185,20.4088,10.1402,0.65,-99,150.193129,2.238538
5193,23.9776,10.1311,1.69,-99,150.058994,2.24048
5198,24.2896,9.6556,3.25,-99,150.183238,2.240256
5199,20.4547,10.8698,1.138,-99,150.062321,2.238636
5204,20.8878,10.6871,0.95,-99,150.14505,2.239186
5213,23.1318,9.41939,1.22,-99,150.112596,2.239274
5215,22.6533,10.382,1.989,-99,150.0947,2.239911
5218,16.47,11.4698,3.26,-99,150.150195,2.23618
5227,17.8063,10.432,0.183,-99,150.067576,2.233236
5230,20.9692,10.4281,0.7601,-99,150.143322,2.23948
5240,22.8697,10.3059,2.31,-99,150.109464,2.240072
5241,23.2688,9.94219,1.251,-99,150.155291,2.240619
5244,21.6804,10.0603,0.6687,-99,150.195755,2.239657
5247,23.7737,10.3698,1.452,-99,150.146006,2.2404
5256,20.2628,10.815,0.8,-99,150.085513,2.239701
5257,24.1346,9.94394,2.075,-99,150.122709,2.24091
5262,21.5302,10.4085,1.019,-99,150.138038,2.240065
5274,23.086,11.1155,1.9477,-99,150.171862,2.240704
5276,20.4977,10.5155,0.668,-99,150.166847,2.239914
5280,22.5309,10.2551,1.729,-99,150.174565,2.24005
5281,24.8895,9.98078,2.942,-99,150.070175,2.241336
5294,23.9833,9.35955,2.559,-99,150.200271,2.241062
5306,23.6863,9.75462,5.62,-99,150.190449,2.241523
5310,23.6215,9.99671,1.5,-99,150.103814,2.241237
5319,23.2415,9.80375,1.4435,-99,150.19657,2.241086
5323,22.153,10.5825,1.669,-99,150.129573,2.241193
5331,23.4522,9.90285,1.68,-99,150.163974,2.241479
5332,23.6864,9.64793,2.63,-99,150.101108,2.241741
5342,21.991,9.99086,0.742,-99,150.119979,2.241355
